Time [s],Flags,FrameId,PayloadLength,HeaderCRC,CycleCount,Data,CRC
0.013015060000000,0,43,17,1069,52,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13446047
0.013119650000000,7,45,17,1840,52,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32,4855216
0.013328120000000,0,49,17,53,52,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12702588
0.013380320000000,0,50,17,554,52,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,542487
0.013432520000000,0,51,17,991,52,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8654967
0.013484940000000,4,52,4,334,52,64|18|4|1|0|0|0|0,13529668
0.013511830000000,4,53,4,187,52,64|118|4|1|0|2|0|0,12733141
0.013637930000000,4,65,17,173,52,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32,7818317
0.013700800000000,4,67,4,1053,52,9|0|0|128|247|254|254|254,15425321
0.015874930000000,4,2,17,1611,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|90|22|180|223|161|2|0|0|0|16,8005154
0.015927130000000,4,3,17,1982,53,150|128|50|128|150|128|50|128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|128,3397487
0.015979330000000,4,4,17,629,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|194|255|0|8|255|127|0|0|0|0|0|0|0|0|0|4,6397481
0.016031750000000,0,5,17,896,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14285525
0.016084020000000,4,6,17,415,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|149|14|0|0|100|1|0|0|0|48,8180606
0.016135900000000,0,7,17,106,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10238430
0.016188110000000,7,8,17,1711,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4,732007
0.016240310000000,0,9,17,121,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16607009
0.016397270000000,0,12,17,1624,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16430679
0.016449080000000,0,13,17,1965,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,7790903
0.016658130000000,4,17,17,1931,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32,15696477
0.016710450000000,4,18,17,1428,53,202|37|0|136|0|8|0|8|0|0|0|0|0|0|0|0|86|85|0|0|0|0|5|0|226|39|0|120|0|232|255|7|0|176,15107000
0.016762710000000,4,19,17,1121,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|176|81|0|128|0|128|5|0|8|99|255|87|255|167|30|8|0|48,3408328
0.016814910000000,4,20,17,426,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32,15225643
0.016867120000000,0,21,17,95,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4184799
0.016971270000000,4,23,17,949,53,0|0|0|0|0|0|0|0|54|9|0|252|255|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|64,2245952
0.017023390000000,7,24,17,1392,53,46|1|0|56|0|80|36|0|59|241|0|0|0|0|0|0|20|241|159|0|0|0|0|0|121|1|253|63|240|0|224|255|0|240,9618699
0.017075570000000,4,25,17,934,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|106|65|6|100|0|0|16|0|0|0|0|0|0|0|0|0|0|48,12322078
0.017127770000000,4,26,17,441,53,94|226|255|253|191|255|247|255|119|193|191|127|254|63|254|63|89|1|25|0|0|0|0|126|211|241|255|255|63|0|254|254|0|212,3641868
0.017232120000000,4,28,17,1415,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|192|93|31|18|240|31|0|0|0|0|0|112,2935861
0.017284320000000,4,29,17,1138,53,39|226|191|255|35|20|0|0|76|130|109|0|255|0|253|1|71|210|68|4|0|0|0|128|0|0|0|0|0|0|0|0|0|224,16021489
0.017388740000000,4,31,17,1944,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32,9362594
0.017440930000000,0,32,17,543,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5179004
0.017493140000000,4,33,17,1002,53,54|3|0|250|95|255|243|255|48|67|215|224|255|253|239|255|77|163|127|244|127|255|243|255|0|0|0|0|0|0|0|0|0|224,5818506
0.017545340000000,4,34,17,501,53,0|0|33|20|0|0|0|0|102|211|94|127|253|1|0|0|45|3|255|127|255|3|0|125|0|0|0|0|0|0|0|0|0|224,5014823
0.017597530000000,0,35,17,0,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8819223
0.017649710000000,0,36,17,1483,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12877930
0.017754470000000,0,38,17,1569,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8471393
0.017806190000000,4,39,17,2004,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|129|140|11|44|242|8|0|135|0|0|0|0|0|0|0|0|0|1,6153190
0.018015080000000,0,43,17,1069,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2722293
0.018119760000000,7,45,17,1840,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|230|4|0|0|0|0|0|0|0|48,4628540
0.018328140000000,0,49,17,53,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2453782
0.018380340000000,4,50,17,554,53,0|192|126|184|0|128|82|1|0|0|0|0|0|0|0|0|11|112|138|137|0|62|254|140|0|0|0|0|0|0|0|0|0|160,5661963
0.018432540000000,4,51,17,991,53,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|255|63|224|248|255|255|255|255|0|16,11708039
0.018520960000000,4,56,5,306,53,8|208|0|0|48|0|0|0|0|255,5187650
